Country,EdLevel,YearsCodePro,Salary
7,1,4.0,140551.0
7,1,4.0,62467.0
32,0,24.0,29273.0
51,2,2.0,157000.0
50,2,8.0,87948.0
5,3,30.0,49860.0
51,0,0.5,80000.0
51,0,6.0,150000.0
40,0,5.0,74196.0
30,3,15.0,67550.0
51,2,4.0,170000.0
30,0,2.0,48893.0
51,0,6.0,145000.0
51,0,5.0,186000.0
7,0,2.0,57001.0
51,2,12.0,110000.0
30,2,3.0,100000.0
51,1,15.0,105000.0
9,0,3.0,75080.0
30,1,6.0,90067.0
7,0,25.0,70276.0
5,0,1.0,13716.0
8,0,3.0,47712.0
16,0,21.0,63986.0
9,2,4.0,105111.0
51,1,3.0,92000.0
5,2,1.0,56521.0
51,0,9.0,160000.0
5,3,12.0,47779.0
51,3,10.0,140000.0
9,2,22.0,120127.0
7,0,14.0,93701.0
7,0,27.0,93701.0
1,0,6.0,59165.0
0,1,5.0,45444.0
51,1,12.0,145000.0
51,0,4.0,156000.0
51,1,4.0,65000.0
51,2,24.0,195000.0
51,0,5.0,135000.0
39,3,3.0,39228.0
32,0,5.0,10944.0
1,2,25.0,92002.0
51,2,20.0,200000.0
51,0,22.0,180000.0
1,0,9.0,92002.0
51,2,7.0,100000.0
51,0,11.0,160000.0
5,0,2.0,14952.0
4,2,28.0,78916.0
1,1,18.0,100495.0
32,0,0.5,10944.0
1,1,1.0,44940.0
50,2,11.0,131921.0
8,1,14.0,31080.0
51,2,8.0,195000.0
5,0,6.0,74784.0
51,0,2.0,130000.0
51,0,3.0,78000.0
51,3,6.0,130000.0
1,0,8.0,155696.0
51,0,7.0,200000.0
51,1,35.0,225000.0
20,2,20.0,77383.0
51,0,3.0,89000.0
51,1,10.0,190000.0
20,0,15.0,55404.0
28,0,3.0,26594.0
51,2,31.0,78000.0
51,0,37.0,135000.0
51,0,2.0,150000.0
7,1,5.0,98386.0
30,2,18.0,83633.0
30,0,0.5,45677.0
26,0,4.0,47988.0
40,0,1.0,34908.0
5,0,0.5,11220.0
51,1,2.0,100000.0
45,1,5.0,55584.0
51,0,4.0,90000.0
1,0,17.0,84925.0
32,1,3.0,25644.0
9,0,12.0,48051.0
5,2,3.0,13121.0
51,1,30.0,120000.0
51,2,3.0,140000.0
51,0,1.0,115000.0
32,1,0.5,28500.0
51,2,30.0,180000.0
5,3,35.0,27420.0
32,2,5.0,21649.0
7,0,3.0,105414.0
32,0,3.0,10080.0
7,1,15.0,66372.0
51,1,15.0,230000.0
7,0,4.0,71057.0
51,1,4.0,115000.0
51,1,0.5,80000.0
9,0,3.0,36789.0
5,1,10.0,37392.0
5,0,8.0,24924.0
51,1,13.0,135000.0
32,0,1.0,32124.0
51,2,13.0,120000.0
7,2,3.0,78084.0
51,0,14.0,84000.0
20,2,11.0,51589.0
5,0,10.0,31160.0
20,0,7.0,25794.0
20,0,12.0,27084.0
20,2,8.0,20636.0
51,0,0.5,63000.0
0,2,6.0,85836.0
51,0,4.0,90000.0
32,0,7.0,15864.0
51,0,7.0,129600.0
32,0,0.5,11604.0
51,0,15.0,105000.0
32,0,9.0,87070.0
51,0,2.0,73000.0
32,2,18.0,53748.0
1,0,6.0,113234.0
28,0,7.0,45156.0
51,1,7.0,130000.0
51,0,9.0,110000.0
51,1,20.0,250000.0
37,1,24.0,37272.0
5,0,10.0,42372.0
47,0,1.0,23661.0
20,0,3.0,12897.0
51,1,5.0,90000.0
26,3,4.0,133313.0
20,0,5.0,247632.0
28,0,2.0,13848.0
51,0,4.0,112875.0
30,0,21.0,69158.0
21,0,4.0,13104.0
47,2,3.0,78699.0
51,0,5.0,38000.0
51,0,3.0,50000.0
51,2,10.0,195000.0
1,1,7.0,116772.0
51,0,5.0,85000.0
17,2,8.0,95979.0
5,1,3.0,13716.0
31,2,3.0,52272.0
51,0,3.0,150000.0
40,0,8.0,181842.0
44,0,7.0,13332.0
1,2,20.0,74310.0
1,1,1.0,70771.0
51,1,10.0,145000.0
51,0,8.0,125000.0
51,0,25.0,150000.0
51,0,5.0,171000.0
30,0,19.0,67550.0
51,0,7.0,250000.0
51,3,4.0,178000.0
51,0,3.0,210000.0
32,2,5.0,30600.0
46,0,7.0,117898.0
51,1,35.0,250000.0
5,3,5.0,14952.0
1,1,5.0,67944.0
7,1,18.0,89797.0
51,1,25.0,145000.0
17,2,3.0,63986.0
51,0,7.0,100000.0
51,0,1.0,210000.0
32,0,3.0,36708.0
51,1,14.0,250000.0
42,1,20.0,41345.0
5,2,12.0,34896.0
51,3,8.0,43200.0
50,2,13.0,69102.0
1,0,8.0,93772.0
51,1,7.0,125000.0
16,2,3.0,12792.0
16,2,8.0,79983.0
30,0,29.0,80417.0
30,0,29.0,77200.0
2,2,4.0,52464.0
51,1,0.5,70000.0
26,0,1.0,38425.0
5,0,3.0,29292.0
30,2,2.0,57900.0
40,0,1.0,57553.0
51,0,7.0,135000.0
24,1,10.0,143484.0
32,0,0.5,11760.0
5,2,4.0,25428.0
20,2,6.0,10056.0
40,0,12.0,94558.0
20,0,6.0,24505.0
7,0,5.0,74180.0
1,1,7.0,63700.0
20,0,1.0,18056.0
42,2,1.0,30348.0
17,0,11.0,90000.0
1,0,31.0,98042.0
20,2,8.0,22570.0
30,1,11.0,70767.0
20,0,10.0,70935.0
15,1,16.0,63984.0
20,0,3.0,41271.0
3,0,5.0,21144.0
46,2,10.0,51710.0
51,0,4.0,100000.0
51,0,5.0,150000.0
11,2,25.0,44172.0
42,2,0.5,31862.0
38,1,2.0,20784.0
51,0,2.0,70000.0
7,0,3.0,55440.0
51,3,2.0,200000.0
32,0,8.0,54000.0
4,2,10.0,33276.0
1,2,1.0,70771.0
1,2,30.0,127388.0
47,3,3.0,50701.0
20,1,1.0,69648.0
51,0,16.0,196000.0
48,1,2.0,12026.0
51,3,24.0,220000.0
16,2,8.0,47456.0
25,1,11.0,25596.0
38,0,2.0,14544.0
45,0,3.0,44736.0
35,1,30.0,27756.0
28,3,14.0,21072.0
46,0,3.0,113761.0
3,2,10.0,20460.0
37,0,4.0,20712.0
20,0,10.0,54168.0
29,0,11.0,57588.0
32,1,0.5,23746.0
40,2,5.0,218211.0
30,0,6.0,83633.0
17,2,15.0,90647.0
51,0,1.0,160000.0
1,0,9.0,69002.0
51,0,3.0,140000.0
51,2,21.0,70000.0
21,0,13.0,73728.0
1,0,6.0,92002.0
32,0,3.0,19279.0
7,0,18.0,94258.0
7,0,13.0,70276.0
10,3,10.0,24000.0
51,0,28.0,150000.0
26,2,8.0,113708.0
20,2,13.0,46428.0
20,2,2.0,17952.0
17,1,5.0,53322.0
20,2,5.0,15480.0
51,2,10.0,120000.0
15,2,4.0,59054.0
49,2,10.0,70380.0
51,0,21.0,205000.0
20,0,2.0,12897.0
1,0,9.0,116772.0
15,2,3.0,74651.0
29,2,20.0,101312.0
19,3,17.0,16740.0
46,0,20.0,124103.0
17,0,2.0,63986.0
51,0,1.0,75000.0
45,0,12.0,62160.0
20,0,3.0,19346.0
1,0,6.0,77848.0
17,1,11.0,69318.0
1,0,10.0,92002.0
51,0,2.0,175000.0
48,2,10.0,22548.0
20,0,7.0,29664.0
49,2,11.0,48732.0
51,2,13.0,160000.0
26,1,15.0,90188.0
0,0,2.0,25246.0
20,0,5.0,25794.0
51,0,41.0,200000.0
50,1,8.0,62820.0
29,2,12.0,106644.0
31,2,3.0,72594.0
48,0,4.0,12024.0
49,3,24.0,11376.0
1,1,11.0,106157.0
17,2,11.0,106644.0
51,0,9.0,123000.0
45,1,5.0,60948.0
45,0,29.0,91416.0
29,1,24.0,57588.0
17,2,26.0,85315.0
15,0,10.0,90647.0
31,0,4.0,82964.0
18,0,8.0,25596.0
2,1,2.0,42977.0
29,0,25.0,76788.0
17,1,25.0,51192.0
33,2,6.0,49872.0
48,2,26.0,28188.0
20,0,4.0,10447.0
17,2,25.0,95979.0
16,0,25.0,42657.0
17,1,4.0,46068.0
42,0,0.5,13150.0
17,2,7.0,76783.0
17,0,8.0,53748.0
1,1,7.0,108988.0
17,2,27.0,93846.0
38,1,6.0,83124.0
48,1,3.0,31200.0
51,0,4.0,110250.0
32,1,16.0,57996.0
51,0,15.0,117000.0
15,0,21.0,75504.0
4,3,5.0,42228.0
20,0,2.0,11066.0
20,0,0.5,25794.0
32,2,9.0,65364.0
1,0,4.0,69356.0
50,0,5.0,100511.0
24,2,3.0,157836.0
32,0,2.0,81708.0
1,2,5.0,84925.0
35,1,10.0,40236.0
19,1,0.5,25104.0
20,2,8.0,23220.0
9,0,5.0,18024.0
16,3,6.0,42657.0
23,2,9.0,127968.0
46,2,10.0,136514.0
20,0,4.0,38060.0
32,0,4.0,17316.0
20,0,1.0,20636.0
24,0,5.0,136308.0
50,2,30.0,50256.0
47,0,3.0,18252.0
17,3,7.0,85315.0
45,1,18.0,67044.0
45,0,12.0,46620.0
22,2,6.0,36876.0
20,2,6.0,216672.0
16,2,8.0,54384.0
7,0,7.0,46850.0
20,0,3.0,15477.0
15,2,8.0,83184.0
47,2,1.0,23661.0
16,2,23.0,31992.0
50,2,4.0,37692.0
35,2,8.0,49956.0
15,2,17.0,75060.0
17,1,15.0,90647.0
43,2,19.0,127972.0
19,2,13.0,47425.0
20,0,4.0,12252.0
51,1,10.0,130000.0
41,1,12.0,102372.0
45,0,12.0,52313.0
17,2,2.0,55455.0
50,0,6.0,43974.0
44,0,1.0,13572.0
50,0,1.0,41461.0
11,3,14.0,49884.0
26,3,4.0,37644.0
42,1,25.0,112272.0
9,2,5.0,54057.0
20,0,18.0,52879.0
27,2,5.0,89580.0
17,2,6.0,79983.0
45,0,11.0,60947.0
7,0,6.0,93701.0
20,0,12.0,139284.0
18,2,15.0,117308.0
25,1,9.0,23040.0
20,0,4.0,38692.0
12,1,22.0,101520.0
51,0,16.0,250000.0
12,0,16.0,129048.0
45,0,11.0,54852.0
15,2,11.0,57600.0
16,2,10.0,74608.0
1,0,21.0,99080.0
20,2,5.0,25794.0
25,1,32.0,127972.0
29,0,5.0,63986.0
3,0,4.0,13644.0
34,0,8.0,27564.0
18,0,28.0,35192.0
43,1,15.0,159966.0
17,3,9.0,70380.0
17,0,1.0,50123.0
32,2,3.0,11136.0
51,2,25.0,103000.0
15,2,17.0,48624.0
51,0,9.0,100000.0
25,1,4.0,17916.0
20,2,7.0,30953.0
51,0,5.0,126000.0
17,0,3.0,58654.0
32,0,16.0,70000.0
17,2,7.0,95979.0
32,1,7.0,30900.0
17,0,12.0,92780.0
6,0,23.0,136322.0
25,2,5.0,36259.0
17,0,8.0,69028.0
15,1,10.0,70380.0
29,2,2.0,40956.0
45,0,9.0,57288.0
18,1,30.0,63984.0
45,0,18.0,67044.0
47,0,8.0,40696.0
20,0,3.0,15480.0
17,2,27.0,127972.0
38,2,2.0,22860.0
32,1,3.0,18000.0
1,0,0.5,35386.0
38,2,23.0,31176.0
3,2,3.0,34104.0
47,1,2.0,26364.0
17,0,7.0,77850.0
43,2,15.0,42657.0
35,0,10.0,102372.0
2,2,0.5,106644.0
17,2,5.0,61320.0
13,0,1.0,10392.0
18,0,4.0,14076.0
47,0,1.0,202800.0
48,2,20.0,18792.0
20,0,11.0,38692.0
6,2,20.0,15048.0
17,2,2.0,66119.0
45,2,10.0,67044.0
3,0,6.0,13644.0
45,2,4.0,67044.0
38,3,14.0,30000.0
17,2,12.0,71984.0
43,2,7.0,31993.0
24,1,1.0,71748.0
50,0,14.0,106793.0
20,0,10.0,36112.0
38,0,3.0,29088.0
48,0,14.0,37584.0
20,0,0.5,92856.0
20,0,8.0,30953.0
50,3,7.0,53774.0
17,1,5.0,53748.0
16,2,19.0,53322.0
16,2,10.0,51192.0
32,0,9.0,91764.0
29,3,9.0,79983.0
48,0,2.0,15036.0
17,0,2.0,56412.0
29,1,19.0,50148.0
17,2,18.0,95979.0
32,2,6.0,99408.0
16,0,20.0,42657.0
17,1,5.0,40956.0
16,1,3.0,42124.0
12,1,2.0,68832.0
50,0,3.0,45230.0
43,1,1.0,18120.0
15,0,7.0,63986.0
38,1,20.0,70656.0
16,2,5.0,76783.0
29,0,2.0,30074.0
11,2,9.0,23388.0
2,1,7.0,91714.0
31,1,3.0,42727.0
17,2,6.0,66540.0
51,0,2.0,80000.0
20,0,12.0,17411.0
11,1,2.0,25980.0
42,0,12.0,68280.0
16,2,17.0,85315.0
22,2,4.0,141828.0
42,0,0.5,13656.0
20,0,5.0,17131.0
27,2,8.0,53101.0
20,0,8.0,25794.0
25,0,12.0,53322.0
7,0,5.0,65592.0
42,0,6.0,63720.0
51,0,12.0,200000.0
50,0,11.0,125639.0
11,2,9.0,46764.0
41,1,6.0,31992.0
11,2,3.0,117308.0
16,2,2.0,53322.0
4,2,3.0,43512.0
1,1,19.0,84924.0
45,3,15.0,65460.0
5,1,8.0,14952.0
20,0,1.0,12897.0
16,2,4.0,31992.0
17,0,6.0,72411.0
29,0,15.0,92136.0
45,2,3.0,79236.0
18,0,3.0,21756.0
45,1,5.0,54852.0
49,2,5.0,72000.0
46,2,11.0,98248.0
46,0,12.0,155129.0
20,0,2.0,27084.0
32,0,4.0,61176.0
25,3,10.0,74651.0
45,2,7.0,67896.0
25,2,16.0,149301.0
6,1,4.0,29772.0
45,1,5.0,48756.0
1,0,15.0,102618.0
1,1,5.0,89879.0
35,2,8.0,142903.0
46,1,8.0,96801.0
32,0,15.0,107112.0
2,0,5.0,81902.0
17,2,3.0,74651.0
20,0,9.0,33533.0
32,3,2.0,24588.0
16,2,4.0,46923.0
38,0,5.0,71694.0
50,3,23.0,75384.0
16,2,5.0,58654.0
15,2,13.0,83184.0
29,1,30.0,99816.0
17,2,1.0,54708.0
12,1,35.0,111840.0
17,0,6.0,159966.0
16,2,4.0,35192.0
50,1,10.0,45858.0
46,2,6.0,113761.0
15,0,3.0,38388.0
37,0,5.0,38820.0
36,1,5.0,19200.0
24,1,3.0,161424.0
43,2,9.0,45857.0
25,2,7.0,35192.0
17,0,13.0,111976.0
22,2,6.0,96444.0
23,1,27.0,95979.0
46,2,5.0,113761.0
35,0,0.5,17760.0
16,2,10.0,35192.0
1,2,11.0,80938.0
16,1,8.0,27732.0
19,1,10.0,40176.0
2,2,20.0,34812.0
32,2,6.0,49272.0
25,0,10.0,47990.0
38,1,6.0,31176.0
46,0,23.0,134445.0
31,1,12.0,75705.0
24,0,6.0,147072.0
1,0,0.5,54494.0
17,3,15.0,74651.0
29,2,6.0,74220.0
50,0,6.0,50256.0
24,2,3.0,165012.0
42,0,25.0,50064.0
16,3,10.0,53748.0
32,1,31.0,60000.0
29,0,22.0,79983.0
24,0,8.0,156041.0
32,1,11.0,63324.0
32,0,9.0,53748.0
17,2,5.0,62920.0
16,3,45.0,63984.0
43,1,1.0,23462.0
35,0,4.0,24972.0
20,2,8.0,170244.0
32,0,0.5,10944.0
47,1,10.0,60840.0
43,1,4.0,30708.0
50,0,6.0,56538.0
19,2,15.0,50220.0
16,2,4.0,63986.0
2,2,10.0,95979.0
20,0,8.0,73514.0
21,0,10.0,33588.0
1,0,7.0,88464.0
39,0,6.0,20568.0
16,2,8.0,50123.0
33,0,3.0,11700.0
35,1,3.0,61050.0
50,0,1.0,28897.0
48,0,3.0,11280.0
17,0,9.0,69318.0
19,0,3.0,25440.0
20,0,12.0,39659.0
17,0,6.0,85315.0
17,0,6.0,71451.0
48,0,9.0,52608.0
46,0,4.0,55848.0
16,2,8.0,87024.0
4,2,7.0,63984.0
36,2,0.5,21862.0
32,1,11.0,19644.0
51,0,3.0,105000.0
15,1,0.5,34548.0
42,0,3.0,19728.0
11,2,13.0,36372.0
32,0,5.0,30764.0
41,1,3.0,51192.0
29,2,10.0,127972.0
29,0,14.0,111976.0
32,0,5.0,16404.0
31,2,1.0,57038.0
15,2,20.0,58872.0
16,2,8.0,44148.0
6,1,9.0,74651.0
45,1,3.0,46320.0
45,2,3.0,47544.0
43,2,3.0,106644.0
25,2,2.0,21756.0
45,0,11.0,64608.0
50,1,15.0,96742.0
24,2,8.0,168600.0
50,1,5.0,23306.0
17,0,20.0,51189.0
43,3,2.0,27516.0
29,0,15.0,58654.0
23,2,7.0,133305.0
17,2,15.0,84249.0
25,0,22.0,42657.0
17,0,4.0,69318.0
7,2,2.0,93701.0
11,1,6.0,31993.0
20,0,5.0,170244.0
43,2,25.0,74651.0
18,2,2.0,20472.0
43,0,15.0,42657.0
50,0,1.0,40833.0
6,0,10.0,37488.0
32,0,9.0,78000.0
51,1,15.0,102000.0
17,2,6.0,101312.0
35,2,4.0,27756.0
50,1,12.0,38948.0
17,2,15.0,106644.0
41,0,16.0,89580.0
27,2,22.0,97464.0
20,0,4.0,49009.0
32,0,1.0,10524.0
46,0,10.0,124103.0
39,0,5.0,43584.0
20,0,7.0,22828.0
2,0,0.5,44790.0
50,1,1.0,18096.0
32,0,3.0,42000.0
16,0,24.0,46068.0
50,3,7.0,50256.0
46,0,6.0,98248.0
46,2,22.0,170642.0
20,2,15.0,46430.0
1,0,5.0,42463.0
50,2,8.0,219869.0
46,1,11.0,134445.0
50,2,0.5,47554.0
11,2,7.0,72744.0
38,1,2.0,36366.0
17,1,7.0,63984.0
11,0,4.0,25980.0
48,0,5.0,22548.0
42,0,27.0,79656.0
51,3,15.0,200000.0
35,2,3.0,28500.0
32,0,4.0,47124.0
17,0,13.0,47990.0
12,2,5.0,77652.0
9,0,7.0,23424.0
4,2,9.0,88392.0
38,0,6.0,56112.0
35,1,3.0,19980.0
41,0,8.0,40525.0
43,2,3.0,28794.0
18,0,5.0,54388.0
17,2,10.0,66119.0
25,0,10.0,29860.0
50,0,4.0,53774.0
51,0,19.0,142000.0
17,2,2.0,66119.0
17,2,31.0,72518.0
48,0,5.0,16536.0
16,0,4.0,29436.0
25,3,4.0,34126.0
31,2,15.0,114076.0
17,1,4.0,63986.0
17,0,15.0,101312.0
35,2,8.0,69372.0
16,3,29.0,90647.0
45,0,2.0,49980.0
32,0,6.0,62376.0
16,2,8.0,51192.0
17,0,7.0,69318.0
25,0,2.0,28794.0
32,2,7.0,70000.0
2,2,8.0,74651.0
50,2,12.0,150767.0
20,0,9.0,30948.0
17,2,26.0,77850.0
2,1,6.0,31992.0
49,2,5.0,66000.0
35,2,3.0,18036.0
3,0,7.0,10920.0
24,2,20.0,107616.0
20,2,3.0,15477.0
17,1,12.0,76783.0
46,0,5.0,93078.0
43,2,4.0,39273.0
32,1,4.0,85200.0
29,2,2.0,57012.0
25,2,1.0,42657.0
17,1,3.0,35832.0
50,0,25.0,97999.0
22,2,2.0,90768.0
32,0,10.0,56556.0
17,0,6.0,76788.0
19,0,25.0,20088.0
25,1,8.0,35192.0
29,1,3.0,51192.0
37,1,1.0,15480.0
16,3,5.0,38388.0
41,0,10.0,63984.0
35,2,0.5,21372.0
17,1,18.0,76783.0
50,0,17.0,188459.0
32,0,2.0,15708.0
42,1,11.0,37176.0
32,0,6.0,50442.0
39,2,5.0,51192.0
29,2,11.0,85315.0
21,0,5.0,26220.0
25,2,6.0,31993.0
26,0,5.0,28236.0
20,0,8.0,64486.0
48,1,3.0,12000.0
37,2,8.0,38820.0
43,3,0.5,25594.0
22,0,23.0,27000.0
50,1,8.0,113075.0
50,2,22.0,207305.0
16,2,4.0,25596.0
45,2,5.0,39012.0
50,1,35.0,125662.0
32,0,11.0,43680.0
25,2,9.0,66119.0
50,1,23.0,188459.0
23,2,5.0,76783.0
31,0,2.0,49260.0
29,0,5.0,57588.0
50,0,6.0,75384.0
15,1,12.0,57588.0
35,0,5.0,52728.0
17,1,17.0,71025.0
4,2,3.0,51192.0
32,2,14.0,61200.0
43,0,2.0,31993.0
36,0,3.0,26366.0
25,2,5.0,42657.0
20,0,5.0,15480.0
1,2,8.0,95541.0
18,0,0.5,12156.0
38,2,10.0,145464.0
17,0,15.0,44796.0
17,1,1.0,65053.0
22,3,5.0,59568.0
29,0,6.0,60144.0
17,0,1.0,49056.0
20,2,8.0,36641.0
16,2,6.0,44790.0
0,1,8.0,35340.0
20,0,6.0,17411.0
41,1,9.0,51192.0
43,1,32.0,37325.0
16,3,30.0,38388.0
1,0,15.0,72187.0
43,1,5.0,36259.0
36,2,12.0,100511.0
42,0,23.0,41724.0
29,0,12.0,79983.0
50,0,25.0,90460.0
17,2,1.0,49908.0
16,2,19.0,54388.0
35,2,5.0,55500.0
25,1,33.0,25596.0
31,1,15.0,84001.0
16,2,15.0,45857.0
11,0,5.0,41568.0
49,2,5.0,52800.0
32,0,0.5,10476.0
37,1,2.0,13716.0
17,2,6.0,67186.0
16,2,10.0,53322.0
15,2,7.0,76788.0
4,0,2.0,35832.0
17,2,5.0,61853.0
50,0,15.0,89204.0
17,2,4.0,61853.0
17,2,12.0,63984.0
9,0,20.0,135143.0
32,0,4.0,21312.0
17,1,8.0,76783.0
45,0,20.0,78012.0
38,1,16.0,57144.0
22,0,3.0,35604.0
31,2,4.0,61186.0
27,0,5.0,51192.0
18,2,5.0,59720.0
50,0,0.5,60307.0
38,3,11.0,19561.0
17,3,13.0,67444.0
27,0,0.5,14712.0
20,2,3.0,14388.0
43,2,4.0,37325.0
16,2,3.0,19200.0
20,1,4.0,18185.0
16,0,4.0,51189.0
16,2,4.0,56521.0
45,1,3.0,35352.0
50,0,6.0,63925.0
17,3,15.0,38388.0
24,0,7.0,114792.0
22,2,3.0,28368.0
50,2,9.0,102796.0
41,0,7.0,19200.0
45,2,15.0,60948.0
11,2,21.0,38976.0
20,1,3.0,92856.0
50,0,7.0,131921.0
29,1,12.0,159966.0
38,1,17.0,31176.0
16,2,1.0,31992.0
16,2,16.0,38388.0
31,1,2.0,72594.0
17,2,4.0,61000.0
16,2,9.0,95979.0
17,0,4.0,65053.0
2,2,5.0,55668.0
16,2,3.0,23040.0
50,0,12.0,85435.0
43,2,5.0,20160.0
46,3,6.0,93078.0
25,1,2.0,15360.0
48,2,22.0,20100.0
9,0,13.0,120127.0
16,2,8.0,47990.0
11,1,2.0,10908.0
6,2,10.0,26832.0
25,1,12.0,41591.0
16,2,14.0,51192.0
50,2,8.0,106793.0
50,1,5.0,62820.0
29,2,15.0,78013.0
23,2,6.0,106644.0
49,2,6.0,44676.0
20,0,13.0,64486.0
17,1,4.0,59720.0
23,2,10.0,36259.0
46,3,6.0,81168.0
25,1,25.0,35192.0
50,2,31.0,62820.0
14,0,1.0,38388.0
37,0,5.0,29772.0
17,2,7.0,61853.0
17,2,3.0,51192.0
50,0,1.0,30153.0
34,0,25.0,10332.0
35,1,3.0,36636.0
36,2,3.0,26640.0
29,0,1.0,37116.0
17,1,0.5,47352.0
50,2,4.0,43974.0
20,0,6.0,36112.0
37,0,6.0,44004.0
17,0,8.0,74651.0
45,1,4.0,49980.0
50,0,1.0,35179.0
17,2,12.0,111976.0
29,2,15.0,102372.0
45,0,7.0,73140.0
17,1,2.0,38388.0
20,0,2.0,23215.0
25,0,16.0,77850.0
16,2,5.0,47990.0
20,2,6.0,18576.0
24,1,14.0,143484.0
31,3,6.0,89604.0
20,0,25.0,15480.0
51,2,10.0,200000.0
50,0,10.0,65332.0
16,2,2.0,51189.0
17,2,9.0,63984.0
51,0,4.0,40000.0
38,3,27.0,31176.0
16,2,3.0,40525.0
51,0,1.0,90000.0
17,0,12.0,102218.0
25,1,5.0,25596.0
16,0,4.0,47990.0
34,1,5.0,22968.0
31,2,2.0,72594.0
16,2,8.0,57588.0
43,0,12.0,40525.0
17,0,13.0,87448.0
50,0,10.0,213587.0
32,1,1.0,16632.0
46,2,9.0,82736.0
17,1,15.0,69318.0
35,2,19.0,33300.0
6,0,8.0,49080.0
17,1,10.0,74651.0
1,1,22.0,95541.0
50,0,21.0,81666.0
43,1,15.0,29860.0
16,2,5.0,55455.0
43,2,3.0,42657.0
35,0,6.0,47172.0
16,2,3.0,38392.0
50,0,10.0,72871.0
45,3,10.0,55092.0
51,2,28.0,250000.0
5,0,10.0,39888.0
15,0,2.0,35832.0
35,2,1.0,12492.0
40,0,3.0,34908.0
5,0,10.0,24924.0
43,1,4.0,31992.0
36,1,1.0,12216.0
31,3,24.0,145188.0
16,0,7.0,36259.0
30,0,9.0,130000.0
29,2,26.0,85315.0
20,2,1.0,123816.0
32,0,2.0,42657.0
20,0,1.0,38692.0
47,0,4.0,84502.0
20,0,7.0,33533.0
50,2,15.0,90460.0
48,1,10.0,10524.0
11,2,5.0,25980.0
24,1,40.0,75330.0
20,0,2.0,23215.0
29,0,14.0,170630.0
50,0,18.0,101768.0
30,0,19.0,154400.0
4,0,11.0,57588.0
42,1,8.0,45516.0
26,0,0.5,23052.0
16,0,23.0,63986.0
48,0,8.0,63453.0
24,0,20.0,161424.0
17,2,12.0,59720.0
43,1,0.5,20262.0
29,0,17.0,87448.0
17,1,0.5,39991.0
17,2,12.0,51192.0
16,3,3.0,23040.0
29,1,3.0,40956.0
35,2,4.0,39313.0
50,1,14.0,94230.0
25,0,8.0,63986.0
17,0,4.0,60787.0
16,2,14.0,63986.0
17,1,2.0,17916.0
17,3,15.0,82116.0
17,0,5.0,70385.0
25,3,0.5,17916.0
1,2,2.0,52371.0
16,2,9.0,39096.0
4,0,11.0,56988.0
50,0,9.0,62820.0
27,1,0.5,21756.0
42,1,2.0,12900.0
51,3,4.0,53000.0
36,0,3.0,61428.0
20,0,6.0,10318.0
16,2,13.0,51192.0
52,0,6.0,32350.0
32,1,2.0,15432.0
7,0,21.0,113222.0
32,0,10.0,23244.0
11,1,10.0,69286.0
43,0,2.0,41804.0
20,0,9.0,25794.0
1,1,36.0,75725.0
20,0,8.0,123816.0
50,0,5.0,49628.0
29,1,3.0,31992.0
20,0,6.0,80000.0
25,0,7.0,38392.0
4,2,2.0,47990.0
48,2,12.0,11280.0
17,0,7.0,38392.0
35,0,8.0,30528.0
50,1,9.0,79153.0
19,2,3.0,20088.0
11,0,8.0,30708.0
43,0,8.0,33060.0
36,2,5.0,35832.0
16,2,2.0,30708.0
20,0,2.0,14187.0
51,0,10.0,169000.0
50,0,3.0,106793.0
50,2,2.0,31410.0
11,0,20.0,53520.0
16,2,8.0,95979.0
18,0,2.0,17280.0
27,0,9.0,76788.0
50,0,37.0,94230.0
16,2,5.0,55988.0
36,2,5.0,35832.0
16,2,0.5,58654.0
45,2,4.0,73136.0
43,2,3.0,33060.0
36,2,10.0,45857.0
42,0,3.0,18960.0
20,2,5.0,225960.0
12,2,5.0,111840.0
50,2,25.0,138203.0
18,2,9.0,47990.0
25,3,15.0,60787.0
29,2,11.0,87448.0
22,2,3.0,59568.0
46,1,8.0,74460.0
32,3,20.0,64008.0
50,0,3.0,175895.0
46,0,0.5,93078.0
38,2,2.0,41556.0
33,0,4.0,17952.0
48,0,4.0,10524.0
7,0,10.0,120000.0
19,0,7.0,27288.0
35,2,13.0,117308.0
45,0,8.0,71304.0
17,1,11.0,95979.0
19,1,21.0,206565.0
29,1,15.0,106644.0
16,2,32.0,40956.0
46,0,17.0,144787.0
45,1,12.0,67044.0
32,0,13.0,39564.0
50,1,5.0,43974.0
43,1,16.0,43724.0
51,1,30.0,220000.0
32,2,25.0,51600.0
31,0,8.0,60149.0
16,2,15.0,98112.0
42,1,3.0,26556.0
30,0,2.0,53397.0
20,0,10.0,90281.0
20,0,7.0,23220.0
50,1,6.0,47743.0
51,2,1.0,50000.0
50,2,14.0,87948.0
51,0,22.0,95000.0
50,0,8.0,62820.0
23,1,0.5,13850.0
50,0,3.0,23871.0
50,2,0.5,59679.0
32,0,4.0,47493.0
50,0,6.0,100511.0
18,0,23.0,55455.0
15,0,2.0,51189.0
50,2,16.0,150767.0
51,0,16.0,250000.0
50,0,4.0,67845.0
29,0,10.0,74651.0
51,2,3.0,65000.0
50,2,5.0,146998.0
48,0,4.0,26517.0
51,0,3.0,100000.0
19,0,3.0,44520.0
35,0,3.0,30528.0
31,2,11.0,110446.0
